A,B,C,D,AB,AC,BC,AD,BD,CD,ABC,ABD,ACD,BCD,topology
10281.190013618063,10281.190013618063,44443.20153261956,13406.940914597137,3125.750900979074,0.0,0.0,0.0,0.0,0.0,0.0,31036.260618022425,0.0,0.0,"(((A,B),D),C)"
16250.04688025111,12216.257416138711,16250.04688025111,12216.257416138711,0.0,23569.57187525823,0.0,0.0,27603.36133937063,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
15415.95759220685,15415.95759220685,16318.397961752684,16318.397961752684,30597.824286692092,0.0,0.0,0.0,0.0,29695.38391714626,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
43252.963745246394,20088.298645300543,14146.299230020335,14146.299230020335,0.0,0.0,0.0,0.0,0.0,5941.999415280207,0.0,0.0,0.0,23164.665099945854,"(((C,D),B),A)"
10860.700825831213,33910.73338283486,10860.700825831213,28937.12391981219,0.0,18076.42309398098,0.0,0.0,0.0,0.0,0.0,0.0,4973.609463022663,0.0,"(((A,C),D),B)"
14253.291167121723,11363.811031690288,11363.811031690288,14253.291167121723,0.0,0.0,27478.219665689554,24588.739530258117,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12587.861659646183,16458.910386034342,12699.497750093473,12587.861659646183,0.0,0.0,0.0,111.63609044728913,0.0,0.0,0.0,0.0,3759.41263594087,0.0,"(((A,D),C),B)"
27857.34015350823,11434.99108102325,47376.053313140204,11434.99108102325,0.0,0.0,0.0,0.0,16422.34907248498,0.0,0.0,19518.713159631974,0.0,0.0,"(((B,D),A),C)"
12157.375413219017,12157.375413219017,21138.19973067083,23044.894555942843,8980.82431745181,0.0,0.0,0.0,0.0,0.0,1906.6948252720138,0.0,0.0,0.0,"(((A,B),C),D)"
18187.166541184743,18187.166541184743,24868.267782157425,20047.167865319087,1860.0013241343427,0.0,0.0,0.0,0.0,0.0,0.0,4821.099916838339,0.0,0.0,"(((A,B),D),C)"
23855.000135440307,22216.180385279404,22216.180385279404,23855.000135440307,0.0,0.0,24780.79427870808,23141.974528547176,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11264.034564240983,11264.034564240983,19706.734263035094,32524.972514513065,8442.699698794111,0.0,0.0,0.0,0.0,0.0,12818.23825147797,0.0,0.0,0.0,"(((A,B),C),D)"
12019.346302254206,15508.769632470041,12019.346302254206,21719.639894248234,0.0,3489.4233302158354,0.0,0.0,0.0,0.0,6210.870261778194,0.0,0.0,0.0,"(((A,C),B),D)"
14018.89396943421,14018.89396943421,61848.83171734461,26350.821619732975,12331.927650298763,0.0,0.0,0.0,0.0,0.0,0.0,35498.01009761164,0.0,0.0,"(((A,B),D),C)"
12592.577168584103,11296.097090669058,16741.007987177392,11296.097090669058,0.0,0.0,0.0,0.0,1296.480077915044,0.0,0.0,4148.430818593289,0.0,0.0,"(((B,D),A),C)"
31476.247897865862,45154.667441248224,13066.405383272328,13066.405383272328,0.0,0.0,0.0,0.0,0.0,18409.842514593533,0.0,0.0,13678.419543382362,0.0,"(((C,D),A),B)"
11242.072284024995,22113.32026505591,11242.072284024995,22113.32026505591,0.0,42001.537109500896,0.0,0.0,31130.28912846998,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
10596.371165317038,10596.371165317038,34217.60397018195,44816.50863169998,23621.23280486492,0.0,0.0,0.0,0.0,0.0,10598.904661518027,0.0,0.0,0.0,"(((A,B),C),D)"
10080.438103479848,10080.438103479848,151569.44087886284,11431.529356094286,1351.0912526144386,0.0,0.0,0.0,0.0,0.0,0.0,140137.91152276855,0.0,0.0,"(((A,B),D),C)"
10212.81189699393,13374.4404499,10212.81189699393,13374.4404499,0.0,24246.51899104302,0.0,0.0,21084.89043813695,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
55099.12121118745,10977.650767331255,10977.650767331255,40847.295576171324,0.0,0.0,29869.644808840072,0.0,0.0,0.0,0.0,0.0,0.0,14251.825635016128,"(((B,C),D),A)"
12986.965151743458,13625.339206552588,12986.965151743458,46278.99406752408,0.0,638.3740548091304,0.0,0.0,0.0,0.0,32653.654860971496,0.0,0.0,0.0,"(((A,C),B),D)"
12856.438370174732,12856.438370174732,55396.30172581745,20917.55414011962,8061.1157699448895,0.0,0.0,0.0,0.0,0.0,0.0,34478.747585697834,0.0,0.0,"(((A,B),D),C)"
17379.667216036538,13264.794329418364,13264.794329418364,35344.38909522485,0.0,0.0,4114.872886618175,0.0,0.0,0.0,17964.721879188313,0.0,0.0,0.0,"(((B,C),A),D)"
10205.9631210461,13013.871077980957,10205.9631210461,13013.871077980957,0.0,29809.303065423923,0.0,0.0,27001.395108489065,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
40831.95363211954,22332.559226526646,40831.95363211954,22332.559226526646,0.0,31570.40592947026,0.0,0.0,50069.800335063155,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
22123.217157338964,13992.097368320114,13992.097368320114,22123.217157338964,0.0,0.0,16752.674249734082,8621.554460715231,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
11318.298470268415,11318.298470268415,13107.958246623675,17662.497845012906,1789.6597763552602,0.0,0.0,0.0,0.0,0.0,4554.539598389229,0.0,0.0,0.0,"(((A,B),C),D)"
11955.709683884379,10910.183530736429,10910.183530736429,11955.709683884379,0.0,0.0,1549.3065370277995,503.78038387984935,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12478.440528378444,12850.3636796535,12478.440528378444,20160.310116540655,0.0,371.9231512750565,0.0,0.0,0.0,0.0,7309.946436887155,0.0,0.0,0.0,"(((A,C),B),D)"
11367.521419819872,22263.6047913545,22263.6047913545,11367.521419819872,0.0,0.0,27979.92636445273,38876.00973598736,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
16234.152001785706,16383.979223280146,34044.84159217626,16234.152001785706,0.0,0.0,0.0,149.82722149444115,0.0,0.0,0.0,17660.862368896112,0.0,0.0,"(((A,D),B),C)"
32919.70459157737,16364.585841847516,12861.207541577303,12861.207541577303,0.0,0.0,0.0,0.0,0.0,3503.3783002702125,0.0,0.0,0.0,16555.118749729856,"(((C,D),B),A)"
43000.79386643805,10648.249777166933,10648.249777166933,39283.76772679979,0.0,0.0,28635.51794963286,0.0,0.0,0.0,0.0,0.0,0.0,3717.0261396382525,"(((B,C),D),A)"
12157.28131231611,16915.977015232533,12157.28131231611,36041.696559276665,0.0,4758.695702916421,0.0,0.0,0.0,0.0,19125.719544044132,0.0,0.0,0.0,"(((A,C),B),D)"
15759.715283838334,21333.717092788535,21117.116161053575,15759.715283838334,0.0,0.0,0.0,5357.40087721524,0.0,0.0,0.0,0.0,216.6009317349612,0.0,"(((A,D),C),B)"
15626.875133917425,25852.103879801612,13544.807626331101,13544.807626331101,0.0,0.0,0.0,0.0,0.0,2082.067507586324,0.0,0.0,10225.228745884187,0.0,"(((C,D),A),B)"
15461.806045477917,68347.27017126078,13919.36561261561,13919.36561261561,0.0,0.0,0.0,0.0,0.0,1542.440432862307,0.0,0.0,52885.46412578286,0.0,"(((C,D),A),B)"
19032.72155522128,26390.898969288886,19032.72155522128,22333.66867788932,0.0,3300.947122668039,0.0,0.0,0.0,0.0,0.0,0.0,4057.230291399567,0.0,"(((A,C),D),B)"
16539.020799857186,16539.020799857186,24210.191909263183,24210.191909263183,21255.78311638587,0.0,0.0,0.0,0.0,13584.612006979873,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
10643.937473598871,10643.937473598871,14190.413013420031,14190.413013420031,4104.126270260419,0.0,0.0,0.0,0.0,557.6507304392593,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
13209.88377016388,16215.894107407048,16215.894107407048,13209.88377016388,0.0,0.0,25944.155506203766,28950.165843446935,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
19620.80520107848,12561.417848322646,61480.7637337154,12561.417848322646,0.0,0.0,0.0,0.0,7059.387352755837,0.0,0.0,41859.95853263692,0.0,0.0,"(((B,D),A),C)"
26699.706189516022,26699.706189516022,21813.434947620073,21813.434947620073,15775.224472437345,0.0,0.0,0.0,0.0,20661.495714333294,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
17203.091453975507,15113.396928608834,15113.396928608834,24502.425582713873,0.0,0.0,2089.6945253666713,0.0,0.0,0.0,7299.3341287383655,0.0,0.0,0.0,"(((B,C),A),D)"
20988.987156420946,20988.987156420946,15479.510862985804,15479.510862985804,4079.304288989633,0.0,0.0,0.0,0.0,9588.780582424775,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12890.11651150394,23880.93530607025,12232.298065904528,12232.298065904528,0.0,0.0,0.0,0.0,0.0,657.8184455994116,0.0,0.0,10990.818794566308,0.0,"(((C,D),A),B)"
16938.865392731586,16938.865392731586,27252.408392347148,22082.66640475185,5143.801012020262,0.0,0.0,0.0,0.0,0.0,0.0,5169.741987595299,0.0,0.0,"(((A,B),D),C)"
11164.115033297507,11164.115033297507,12041.87025874883,50765.39435935952,877.7552254513223,0.0,0.0,0.0,0.0,0.0,38723.52410061069,0.0,0.0,0.0,"(((A,B),C),D)"
45243.03513996207,12422.01571633973,12422.01571633973,45243.03513996207,0.0,0.0,50403.23874432944,17582.219320707107,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
18694.6710593998,47824.55182172255,18694.6710593998,28082.558558529112,0.0,9387.887499129314,0.0,0.0,0.0,0.0,0.0,0.0,19741.99326319343,0.0,"(((A,C),D),B)"
11967.92536100969,10979.13994576155,10979.13994576155,40171.77286610794,0.0,0.0,988.7854152481395,0.0,0.0,0.0,28203.84750509825,0.0,0.0,0.0,"(((B,C),A),D)"
90758.4804581366,13352.785892360556,13352.785892360556,59122.44256066125,0.0,0.0,45769.6566683007,0.0,0.0,0.0,0.0,0.0,0.0,31636.03789747535,"(((B,C),D),A)"
17548.080655162095,29658.96111391887,17548.080655162095,29658.96111391887,0.0,12372.925511889993,0.0,0.0,262.0450531332185,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11338.473394612061,45521.46459718125,43162.448479987666,11338.473394612061,0.0,0.0,0.0,31823.97508537561,0.0,0.0,0.0,0.0,2359.016117193582,0.0,"(((A,D),C),B)"
15277.0838529599,39124.34896311666,59841.22606530505,15277.0838529599,0.0,0.0,0.0,23847.26511015676,0.0,0.0,0.0,20716.877102188384,0.0,0.0,"(((A,D),B),C)"
37948.20467641333,15065.995480524607,15065.995480524607,18341.032394552552,0.0,0.0,3275.0369140279436,0.0,0.0,0.0,0.0,0.0,0.0,19607.172281860774,"(((B,C),D),A)"
27034.484683867333,17576.198542288155,12960.699272885977,12960.699272885977,0.0,0.0,0.0,0.0,0.0,4615.49926940218,0.0,0.0,0.0,9458.28614157918,"(((C,D),B),A)"
16164.594234567874,10567.462575529691,10567.462575529691,16164.594234567874,0.0,0.0,6509.65564969132,912.5239906531373,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
12204.26615778025,12204.26615778025,39837.01587975878,17146.755142303446,4942.488984523195,0.0,0.0,0.0,0.0,0.0,0.0,22690.260737455334,0.0,0.0,"(((A,B),D),C)"
10911.079029953187,11391.054972369146,10911.079029953187,59735.99828495554,0.0,479.975942415958,0.0,0.0,0.0,0.0,48344.943312586394,0.0,0.0,0.0,"(((A,C),B),D)"
11180.262456839064,13749.791241005685,11180.262456839064,13749.791241005685,0.0,8410.109129805762,0.0,0.0,5840.5803456391395,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
24800.514834096386,51741.47225411905,17952.278064234753,17952.278064234753,0.0,0.0,0.0,0.0,0.0,6848.236769861634,0.0,0.0,26940.957420022663,0.0,"(((C,D),A),B)"
14283.154025012178,14283.154025012178,19544.985709991895,25119.12773498344,5261.8316849797175,0.0,0.0,0.0,0.0,0.0,5574.142024991546,0.0,0.0,0.0,"(((A,B),C),D)"
12908.085732989735,15459.248885077295,15459.248885077295,12908.085732989735,0.0,0.0,4033.8946962699965,6585.0578483575555,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
13021.365246508287,13021.365246508287,27491.94214614666,32724.116003992523,14470.576899638372,0.0,0.0,0.0,0.0,0.0,5232.173857845866,0.0,0.0,0.0,"(((A,B),C),D)"
10229.812596302214,16754.586804538987,10229.812596302214,16754.586804538987,0.0,38346.44156988329,0.0,0.0,31821.667361646516,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11751.67396592448,11751.67396592448,18469.7532224286,18469.7532224286,11058.431074129436,0.0,0.0,0.0,0.0,4340.351817625316,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
30329.997279197858,20857.35493094092,12251.507874047677,12251.507874047677,0.0,0.0,0.0,0.0,0.0,8605.847056893246,0.0,0.0,0.0,9472.642348256935,"(((C,D),B),A)"
23627.611785586392,10133.013942082316,10133.013942082316,23627.611785586392,0.0,0.0,19114.261396120688,5619.663552616612,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
14230.222464802302,27088.586542992074,15394.44657517074,14230.222464802302,0.0,0.0,0.0,1164.2241103684364,0.0,0.0,0.0,0.0,11694.139967821333,0.0,"(((A,D),C),B)"
11636.435319352995,11636.435319352995,12941.885551728896,12941.885551728896,26425.00667447007,0.0,0.0,0.0,0.0,25119.55644209417,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
10295.581430977623,10295.581430977623,17594.890295751306,17594.890295751306,43219.74342555339,0.0,0.0,0.0,0.0,35920.4345607797,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12450.737240943568,13899.278832613745,30395.328180369143,12450.737240943568,0.0,0.0,0.0,1448.5415916701763,0.0,0.0,0.0,16496.049347755397,0.0,0.0,"(((A,D),B),C)"
17919.909047006317,14527.063983675238,14527.063983675238,17919.909047006317,0.0,0.0,20263.8496538365,16871.004590505418,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
15956.344905821934,15956.344905821934,20977.98225449351,20977.98225449351,22819.22283235791,0.0,0.0,0.0,0.0,17797.585483686336,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
17617.098658927818,21365.871896371496,17617.098658927818,44366.6732940613,0.0,3748.7732374436773,0.0,0.0,0.0,0.0,23000.801397689804,0.0,0.0,0.0,"(((A,C),B),D)"
16557.66369260462,11332.869573554848,25196.10582723245,11332.869573554848,0.0,0.0,0.0,0.0,5224.794119049772,0.0,0.0,8638.442134627832,0.0,0.0,"(((B,D),A),C)"
20582.56113298529,24250.183927520404,20582.56113298529,29945.472281969443,0.0,3667.622794535113,0.0,0.0,0.0,0.0,5695.2883544490405,0.0,0.0,0.0,"(((A,C),B),D)"
14451.429942479142,42675.61920169697,14451.429942479142,42675.61920169697,0.0,48468.89343485185,0.0,0.0,20244.70417563403,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
20400.69460081606,15135.1805901785,15135.1805901785,20400.69460081606,0.0,0.0,8716.563238108844,3451.049227471285,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
19926.477101887576,14903.266052424191,19926.477101887576,14903.266052424191,0.0,14419.710054598912,0.0,0.0,19442.921104062298,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
36325.54649637009,11926.956245323785,11926.956245323785,16604.7679388174,0.0,0.0,4677.811693493613,0.0,0.0,0.0,0.0,0.0,0.0,19720.778557552687,"(((B,C),D),A)"
10601.29328398151,14203.458353172533,10601.29328398151,14203.458353172533,0.0,6032.90348516443,0.0,0.0,2430.738415973407,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11294.179159696469,15914.199574590992,15914.199574590992,11294.179159696469,0.0,0.0,66288.82648637293,70908.84690126745,0.0,0.0,0.0,0.0,0.0,0.0,"((A,D),(B,C))"
31257.87144026842,10819.071049804228,10819.071049804228,34708.761206619965,0.0,0.0,20438.800390464192,0.0,0.0,0.0,3450.8897663515477,0.0,0.0,0.0,"(((B,C),A),D)"
11133.884870798645,19852.291765281785,11133.884870798645,25025.69063698091,0.0,8718.40689448314,0.0,0.0,0.0,0.0,5173.398871699127,0.0,0.0,0.0,"(((A,C),B),D)"
12587.502774575205,21389.87770494564,12587.502774575205,21389.87770494564,0.0,24557.49630694053,0.0,0.0,15755.121376570096,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
10995.864213147988,44826.38081321071,10995.864213147988,17726.863918609688,0.0,6730.9997054617,0.0,0.0,0.0,0.0,0.0,0.0,27099.51689460102,0.0,"(((A,C),D),B)"
11265.833864646189,11265.833864646189,15547.895517701769,17317.78576777342,4282.06165305558,0.0,0.0,0.0,0.0,0.0,1769.8902500716506,0.0,0.0,0.0,"(((A,B),C),D)"
104448.54578283991,15801.660457908114,17965.164120522677,15801.660457908114,0.0,0.0,0.0,0.0,2163.5036626145643,0.0,0.0,0.0,0.0,86483.38166231723,"(((B,D),C),A)"
21374.730847322713,21374.730847322713,15030.140974676826,15030.140974676826,47433.301539078275,0.0,0.0,0.0,0.0,53777.89141172416,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
19343.118802309433,14885.203022851643,15180.606941897579,14885.203022851643,0.0,0.0,0.0,0.0,295.4039190459351,0.0,0.0,0.0,0.0,4162.511860411855,"(((B,D),C),A)"
13002.585321413993,13002.585321413993,13684.665120665115,13684.665120665115,8795.095773816682,0.0,0.0,0.0,0.0,8113.015974565559,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
35938.64339875454,49796.974577928864,25553.324383893036,25553.324383893036,0.0,0.0,0.0,0.0,0.0,10385.319014861503,0.0,0.0,13858.331179174325,0.0,"(((C,D),A),B)"
11319.575495720886,11319.575495720886,35796.191283178385,19709.5300889435,8389.954593222612,0.0,0.0,0.0,0.0,0.0,0.0,16086.661194234883,0.0,0.0,"(((A,B),D),C)"
13428.051162595983,13428.051162595983,14690.8217546272,14690.8217546272,4455.7565495738245,0.0,0.0,0.0,0.0,3192.9859575426062,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
12081.97716596648,12081.97716596648,12308.855762853222,29065.1550846402,226.87859688674223,0.0,0.0,0.0,0.0,0.0,16756.299321786977,0.0,0.0,0.0,"(((A,B),C),D)"
12389.793543923392,15578.73301401943,12389.793543923392,15578.73301401943,0.0,4090.1483930383533,0.0,0.0,901.2089229423156,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
16718.344156627252,13268.151626448369,16718.344156627252,13268.151626448369,0.0,5030.228329798926,0.0,0.0,8480.420859977807,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
11528.069936560865,29555.33994120312,11528.069936560865,29555.33994120312,0.0,77905.59852143867,0.0,0.0,59878.32851679641,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
36132.45056372488,14769.782030950528,16809.187908035794,14769.782030950528,0.0,0.0,0.0,0.0,2039.4058770852664,0.0,0.0,0.0,0.0,19323.262655689083,"(((B,D),C),A)"
28605.61189134405,31550.35824118748,12597.289053929617,12597.289053929617,0.0,0.0,0.0,0.0,0.0,16008.322837414435,0.0,0.0,2944.746349843431,0.0,"(((C,D),A),B)"
29936.59167316954,29936.59167316954,13655.76203288381,13655.76203288381,29543.569680435703,0.0,0.0,0.0,0.0,45824.39932072143,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
77506.62011904243,11819.23283195582,13523.72971246332,11819.23283195582,0.0,0.0,0.0,0.0,1704.496880507501,0.0,0.0,0.0,0.0,63982.89040657911,"(((B,D),C),A)"
29754.75010257632,13075.882776963004,13894.33599434185,13075.882776963004,0.0,0.0,0.0,0.0,818.4532173788461,0.0,0.0,0.0,0.0,15860.41410823447,"(((B,D),C),A)"
23406.13430327289,10787.564250467582,10787.564250467582,20858.29889149373,0.0,0.0,10070.734641026147,0.0,0.0,0.0,0.0,0.0,0.0,2547.835411779159,"(((B,C),D),A)"
11896.017457708109,24008.599474464936,11896.017457708109,12010.740981445277,0.0,114.72352373716845,0.0,0.0,0.0,0.0,0.0,0.0,11997.858493019661,0.0,"(((A,C),D),B)"
11382.327010297588,12759.623389323699,11382.327010297588,12759.623389323699,0.0,84459.97326381257,0.0,0.0,83082.67688478646,0.0,0.0,0.0,0.0,0.0,"((A,C),(B,D))"
10393.137247846884,10393.137247846884,12827.198933671269,12827.198933671269,24240.831095623613,0.0,0.0,0.0,0.0,21806.769409799228,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
35808.283391159115,18244.647231321745,18244.647231321745,69801.8058469719,0.0,0.0,17563.63615983737,0.0,0.0,0.0,33993.52245581278,0.0,0.0,0.0,"(((B,C),A),D)"
11606.662519410831,11606.662519410831,15603.390593438882,15603.390593438882,4424.748807981957,0.0,0.0,0.0,0.0,428.0207339539063,0.0,0.0,0.0,0.0,"((A,B),(C,D))"
