A,B,C,D,AB,AC,BC,AD,BD,CD,ABC,ABD,ACD,BCD,topology
20322.0924104734,20223.9289594096,20070.0045770666,21657.0367095714,0,0,0,0,0,0.0029930351,0,0,0.0118593662,0,"(((C,D),A),B)"
