A,B,C,D,AB,AC,BC,AD,BD,CD,ABC,ABD,ACD,BCD,topology
15180.7276208722,15270.1277131715,15250.5362620814,16551.21449656,0.000433758,0,0,0,0,0,0.0009864345,0,0,0,"(((A,B),C),D)"
