rootedtree_1.txt,50,0.06659542638490445,0.10362249112194875,0.08648334103155349,0.10807866257850156,0.0
rootedtree_2.txt,50,0.069050111824121,0.09791968776898215,0.07941917611433046,0.10451802620045035,0.0
rootedtree_3.txt,50,0.012532642127866561,0.020143997538235002,0.015575766106989686,0.012382600287316775,1.0
rootedtree_4.txt,50,0.06452771752958865,0.11096934493145191,0.08341561159739332,0.4617795099161735,0.0
rootedtree_5.txt,50,0.06294367111520714,0.12292927605033244,0.08547379659251753,0.1139236354249315,0.04
rootedtree_6.txt,50,0.06842471215340865,0.11568902315455594,0.08925966429515819,0.11149930178137277,0.02
rootedtree_7.txt,50,0.0079328892548392,0.012403406478786906,0.010060204413770353,0.010831216964002565,0.22
rootedtree_8.txt,50,0.0641385646175709,0.1440378315559438,0.08619527177315361,0.6260401003964534,0.0
rootedtree_9.txt,50,0.05663154455659219,0.09460189364834734,0.07627376839773586,0.09559192356691244,0.0
rootedtree_10.txt,50,0.06556583496439837,0.10851246139809749,0.08612427830630714,0.11845909152235731,0.0
rootedtree_11.txt,50,0.06574701037708439,0.11932685056753475,0.08660118578828994,0.5202715909428178,0.0
rootedtree_12.txt,50,0.01783277319439144,0.03848351907316571,0.02213616564207426,0.027289514808039806,0.14
rootedtree_13.txt,50,0.07107642975007039,0.11759286734347794,0.08939190992650906,0.10297676876756227,0.06
rootedtree_14.txt,50,0.050830517483357054,0.08467848650085012,0.06508311826190588,0.07969643803049632,0.1
rootedtree_15.txt,50,0.05396959535807535,0.11187690698337065,0.0747408817708697,0.09838684459570489,0.12
rootedtree_16.txt,50,0.06576027473341334,0.1071285445114644,0.08573029610920326,0.1251197426654424,0.0
rootedtree_17.txt,50,0.015080486524783061,0.04134010450972802,0.021621681273368568,0.024762827388690258,0.2
rootedtree_18.txt,50,0.0606577045691918,0.1125605098061608,0.07979230343438354,0.09265138100984113,0.1
rootedtree_19.txt,50,0.07049492630309197,0.11213625467632185,0.08671382831038599,0.3241130367376921,0.0
rootedtree_20.txt,50,0.013013986038478352,0.019687210201520023,0.015501305657819552,0.01657870375081558,0.26
rootedtree_21.txt,50,0.011052884829266703,0.024986114735350284,0.014780133256890935,0.014400005461146507,0.42
rootedtree_22.txt,50,0.017063899073822213,0.033308632995086455,0.023322646213349736,0.024769501933868225,0.28
