filename,test_stat,null_min,null_max,p_value,margin_used,outside_null,p_sig
rootedtree_278.txt,0.1899851625,0.06877582299,0.1168882473,0.0,0.0120281060775,True,True
rootedtree_279.txt,0.3457896479,0.07395297349,0.1111036152,0.0,0.0092876604275,True,True
rootedtree_280.txt,0.1428507385,0.07000327451,0.1115227163,0.0,0.0103798604475,True,True
rootedtree_283.txt,0.2921365678,0.06434814959,0.1247859444,0.0,0.0151094487025,True,True
rootedtree_290.txt,0.1643315566,0.07518410801,0.1145263324,0.0,0.0098355560975,True,True
rootedtree_291.txt,0.1309098612,0.06680396954,0.1015542603,0.0,0.008687572690000003,True,True
rootedtree_294.txt,0.1772732334,0.07482294795,0.1135188015,0.0,0.009673963387500002,True,True
rootedtree_295.txt,0.1702118287,0.06733835326,0.1100474444,0.0,0.010677272785,True,True
rootedtree_298.txt,0.6892776335,0.06116896337,0.1211844453,0.0,0.015003870482499999,True,True
rootedtree_299.txt,0.1656971897,0.06855424552,0.1049376365,0.0,0.009095847745,True,True
rootedtree_301.txt,0.4877218414,0.06505826851,0.1363395583,0.0,0.0178203224475,True,True
rootedtree_302.txt,0.200282365,0.05935380919,0.09321304986,0.0,0.008464810167499998,True,True
